UniqueID,AD-AsymAD.FoldChange,AD-Control.FoldChange,AsymAD-Control.FoldChange,f.value,p.value,Holm Adjusted pvalule AD to AsymAD,Holm Adjusted pvalule AD to Control,Holm Adjusted pvalule AsymAD to Control
TGFBRAP1|Q8WUH2,0.017068777331318716,0.022245615709620598,0.0051768383783018825,7.803775939774376,0.0004615862648865452,0.0032988884540421435,0.001008382214099714,0.42096503535367247
CDK18|Q07002-3,-0.05603842588104391,-0.05344308371076092,0.0025953421702829896,15.290942353103558,3.632382286762418e-07,5.975621803749216e-07,0.0002969335278914472,0.8350887038929007
PUF60|Q9UHX1-2,0.0014631809554945096,0.002227740762569975,0.0007645598070754652,0.05031176337364123,0.9509378745897274,1.0,1.0,1.0
PSIP1|O75475-3,0.017521545543901063,0.005254436646070781,-0.012267108897830281,0.5558406389725484,0.5739548282150714,0.9185729477176166,1.0,1.0
FKBP8|Q14318,0.009705637137747192,0.00545960275274715,-0.0042460343850000415,0.7102645985848485,0.49202464667722456,0.6767551651674074,1.0,1.0
EVI5L|Q96CN4-2,0.025800072139054945,0.03983308399222475,0.01403301185316981,20.213155533387642,3.700463216184695e-09,1.0834289267261477e-05,2.988706478409862e-08,0.03238317922071539
PPP1R1B|Q9UD71,-0.010435479590714287,0.021480888431266835,0.031916368021981126,0.7504428879628279,0.4727048344107142,0.7749852613230803,0.7749852613230803,0.7461507336997266
RALBP1|Q15311,0.0061767710090659365,0.0062471052453866895,7.033423632075292e-05,0.713502915755065,0.49043854053324254,0.8473245476418745,0.8473245476418745,0.9917168103797602
WIPF3|A6NGB9,-0.024256704621977994,0.002116038534625747,0.02637274315660374,1.6397939162752462,0.19509383908458125,0.34383191756738674,0.9082152598475112,0.34383191756738674
HNRNPH3|P31942,-0.025050564824505517,-0.03210671456997721,-0.007056149745471696,10.738101182950047,2.734030856530284e-05,0.00046880879283277873,0.0001363350987410664,0.3611956503986127
UBXN1|Q04323,-0.005113611401538449,0.0016564586799709853,0.006770070081509434,0.33944971585342704,0.7123311640035183,1.0,1.0,1.0
ACBD5|B7Z2R7,-0.016851135057843136,-0.019330293755992475,-0.002479158698149339,0.28905348161513716,0.749126150910201,1.0,1.0,1.0
MYBBP1A|Q9BQG0,0.015315391131538708,0.026768990329463005,0.011453599197924297,1.9588771205439606,0.14213077152049322,0.40566326903398237,0.11150445998882899,0.4290551469885856
ANKRD44|Q8N8A2-2,-0.010350788626263784,-0.007196400547584504,0.0031543880786792794,1.266063994783676,0.2828692598040108,0.34624292204191576,0.6667271150441352,0.6987433681657582
ACAD8|Q9UKU7,-0.011744318674615395,-0.01676818050725687,-0.005023861832641474,0.5486093544382564,0.5781108032831945,0.9504006041375572,0.9504006041375572,0.9504006041375572
NLRX1|Q86UT6,0.012542673386773078,0.02167943406748911,0.009136760680716033,2.532038329471253,0.08054730519025666,0.2671953486720582,0.09915326332770014,0.3513230473264609
NOLC1|A0A0A0MRM9,0.02228561491351655,0.024800456219365552,0.0025148413058490027,1.5974464815647231,0.2034758491569585,0.3380389334834112,0.3380389334834112,0.8837189467234701
SLC9A1|P19634,0.04131949326159341,0.044633542255650006,0.0033140489940565905,13.65444010457918,1.7017265393851685e-06,2.720793583738726e-05,5.704044833920661e-05,0.7445414316332724
PMPCA|Q10713,0.024289224423131833,0.024099869274735647,-0.0001893551483961864,5.685140322872062,0.0036263703800521662,0.00620983548538976,0.01138407678610775,0.984731713616879
SIPA1L3|O60292,-0.003090579361702109,0.011012913269230797,0.014103492630932905,0.5811184630923374,0.5596834204387517,0.9138385597251231,0.9138385597251231,0.9138385597251231
KIAA0100|Q14667,-0.00249161087785707,-0.004988055520215598,-0.002496444642358528,0.12006855283391582,0.8868859911811996,1.0,1.0,1.0
HLA-A|P01892,-0.006457810452912327,-0.025245510653949588,-0.01878770020103726,0.12951573757060866,0.8785511369653878,1.0,1.0,1.0
MLYCD|O95822,0.029510976218626375,0.015964802920796172,-0.013546173297830203,6.060121487212448,0.0025146087810563405,0.0017914051794403628,0.2467937347266841,0.2467937347266841
RABEP2|Q9H5N1,-0.03274530670447792,-0.041845298342732706,-0.009099991638254784,10.111981674364975,4.9832859485399816e-05,0.0006240892990276945,0.0006240892990276945,0.3699991968585842
RALB|P11234,0.014097038327527463,0.022705281096112383,0.00860824276858492,3.957811825622329,0.019725135916408825,0.10012039335226557,0.029641885490782893,0.2887916341680905
LSAMP|Q13449,-0.012088032464560375,-0.009709548392390618,0.0023784840721697564,1.5543296332486838,0.21238183918988746,0.24127361662876112,0.5009510270360475,0.7822180425247516
SLIT1|O75093,-0.005963435939890141,-0.05885188429856936,-0.052888448358679216,7.813062242347233,0.00045745217545193473,0.6561929168628123,0.00039623399982032783,0.0019280288915297572
CLPTM1|O96005,0.035084734156318714,0.04292671023226205,0.007841976075943335,14.856714641392626,5.466860419528878e-07,9.479950154027035e-06,9.101693835346961e-06,0.40199862444494927
KCTD12|Q96CX2,-0.011228183789065899,-0.010861492632179129,0.0003666911568867698,0.9822219644174105,0.3752217390381446,0.591433454346668,0.591433454346668,0.9722421977148961
RNF214|Q8ND24,0.0028620990210000384,0.010863117254717013,0.008001018233716975,1.8595150754807517,0.15685682433986317,0.5569984980604242,0.1475988638757169,0.3101588349073795
PGM3|O95394,-0.036511223353845934,-0.04061611153120448,-0.0041048881773585455,7.303020691393167,0.0007501686031599817,0.003923283378375032,0.005704311069933856,0.7262807586518499
CAPRIN1|Q14444,0.009481942845164855,0.019644637467240336,0.010162694622075481,3.0629919157101306,0.04765302755287578,0.31347739166146543,0.05441892751524002,0.31347739166146543
EIF2A|Q9BY44,-0.023885137708956,-0.035335116864710726,-0.011449979155754728,8.179748676384348,0.0003207593964484727,0.0070174105708542545,0.0014407032498461383,0.17248022973603983
SQSTM1|Q13501,-0.07735486159170302,-0.08080437932500495,-0.0034495177333019322,16.848227089426143,8.431433433879913e-08,9.258843267458172e-07,0.00013543281600394562,0.8168612905309538
FNBP1|Q96RU3,-0.020196351237857096,-0.01646717184097027,0.003729179396886828,2.979382798350425,0.051755280036174155,0.05095310215014752,0.23918409389586506,0.70875275116338
PGRMC1|O00264,0.0009875304031318824,0.029399763237943202,0.02841223283481132,2.9107799610574294,0.05538485233833152,0.9291691954577419,0.08398822181615645,0.08398822181615645
LMTK2|Q8IWU2,0.035475846323736314,0.04090676196184948,0.005430915638113168,11.830181606669301,9.629562996252498e-06,0.00010485447947810472,0.00010485447947810472,0.5941266779544425
CALU|O43852-4,0.04631726257280214,0.0382929854619532,-0.008024277110848937,14.909500356594027,5.201625080464523e-07,3.037438785070999e-07,0.0011062916821395266,0.43754182569485645
UBA1|Q5JRS3,0.020828912129216504,-0.008343082042393646,-0.02917199417161015,0.10924843804807939,0.8965442895884826,1.0,1.0,1.0
GC|D6RF35,-0.06394723230483518,-0.10331585255162773,-0.03936862024679255,3.326942777372865,0.036723895324749324,0.13977344864003563,0.04247785930244098,0.3510582689342959
LRIG1|Q96JA1,-0.019182334426043977,-0.03522446380510058,-0.016042129379056604,2.491032357532221,0.08388361369246726,0.3207389663109868,0.09133998757939575,0.3207389663109868
TBC1D24|Q9ULP9,0.04202929291961546,0.06433730564876664,0.022308012729151172,15.079672495413691,4.4313687906370184e-07,0.00020385580242692183,5.852173908336267e-08,0.09232291977730453
MAT2B|Q9NZL9,-0.009608694448681336,-0.01033636398849265,-0.0007276695398113139,2.126535632502386,0.12036027316211574,0.20503432933250887,0.20503432933250887,0.9066167743023146
AP1M1|Q9BXS5,-0.003341967391697805,0.007674886980821059,0.011016854372518864,1.7127825884569954,0.18145234709468142,0.508539721030584,0.3696409215091242,0.23872429382194849
MX1|P20591,-0.03777945386357151,-0.066852940268194,-0.029073486404622484,0.9988402996582165,0.3690626542182729,0.692216815467974,0.4680898664804143,0.692216815467974
RLTPR|Q6F5E8,-0.004283188684285684,0.003909027380053935,0.008192216064339619,0.2597909926668397,0.7713200089475085,1.0,1.0,1.0
CAB39|Q9Y376,-0.023851602328296723,-0.03146127343914576,-0.007609671110849037,7.329445634745157,0.0007311706904458158,0.005060133276743432,0.0008940173685698641,0.4261440212067006
HIBCH|Q6NVY1,0.04619677837038477,0.0023088972851959544,-0.04388788108518882,4.1457227263705,0.016396549661267613,0.027814093571119445,0.9164889323716772,0.047692214577662505
FAM120C|Q9NX05,-0.034025028015439586,-0.038771845051949014,-0.004746817036509423,16.280649813575238,1.4342880763383806e-07,2.867565434065503e-06,5.32070609383714e-06,0.5648517741747994
ZDHHC5|Q9C0B5,0.0315015874483517,0.0576557824502385,0.0261541950018868,20.479532943165367,2.894175446645874e-09,0.0002686970413790485,1.563331491341221e-10,0.0048353128487529165
MPP5|Q8N3R9,-0.013823321388461568,-0.02533623446298984,-0.011512913074528272,8.94642522773101,0.00015295801126812632,0.019724522211300177,8.449227190870846e-05,0.05515857177368493
PNP|P00491,-0.03515954812379123,-0.03545251892577238,-0.0002929708019811447,6.066153378144018,0.00249985437618212,0.006071577001682893,0.011520590137235153,0.9821387957461791
QKI|Q96PU8,-0.01170331683186826,-0.00392636240545291,0.00777695442641535,0.4670257871320435,0.6271455387929029,1.0,1.0,1.0
SCAMP1|O15126,-0.002888981497527518,0.0005046671218121024,0.0033936486193396204,0.07856490650625769,0.9244538183017914,1.0,1.0,1.0
PSMD4|P55036,0.0015868135777472418,0.003798767413124602,0.00221195383537736,0.15024816439882974,0.8605344422863276,1.0,1.0,1.0
ANKS1B|Q7Z6G8-3,0.03784432661983542,0.054174788645967364,0.016330462026131948,11.823323921983741,9.692734969266547e-06,0.0005994122729840514,2.6126012502523238e-05,0.17091316198265083
CYB5R1|Q9UHQ9,0.06044877584846162,0.07119780115166914,0.010749025303207524,16.764766885043883,9.115877515426693e-08,2.7603741461325576e-06,2.3454473748012454e-06,0.463929792539965
PDE4D|Q08499-10,0.01786425359829677,0.016580582495749563,-0.001283671102547207,2.8510282119536585,0.058753831300430166,0.07912103018870895,0.16087562446437198,0.8918479101949589
GABRB2|P47870-1,0.03765668701598893,0.055766850935517365,0.018110163919528438,8.152718288438178,0.0003292578186469184,0.005611576950985823,0.0007673319560749975,0.21289058711887346
C2CD4C|Q8TF44,0.027382338061923084,0.046504979133526886,0.019122641071603802,3.512876657198417,0.03057184420647707,0.12024276582509623,0.05597671708363959,0.28376795564377283
PDXP|Q96GD0,0.004763929625714328,0.004571840851752031,-0.000192088773962297,0.25809661542752343,0.7726266274353073,1.0,1.0,1.0
TMX4|Q9H1E5,0.04542872137890103,0.046621900947957484,0.0011931795690564573,7.786239634026276,0.00046949569391286586,0.001293415483570939,0.004354637021186566,0.9361702765560621
CALB1|P05937,0.053848876949016494,0.0852343257854033,0.0313854488363868,8.447826370999142,0.00024752203728979497,0.00393102345620857,0.0008196655497890357,0.15702543646919337
WDR91|A4D1P6,-0.01124776847703296,-0.015134415136844298,-0.003886646659811338,2.28296489677513,0.10307631684871968,0.2027888309955378,0.14924734455943672,0.612680755387102
SHROOM2|Q13796,0.015107836069945056,0.014558464060605444,-0.0005493720093396118,1.861071620241263,0.1566147154400585,0.24721879673983216,0.2789473771932324,0.9556249454481458
ARHGEF18|Q6ZSZ5,0.0009739039874175695,0.007845710690530763,0.006871806703113194,0.5034072437887407,0.6047830666994705,1.0,1.0,1.0
LHPP|Q9H008,-0.05610391401098902,-0.0685727052279701,-0.012468791216981086,13.043024845749917,3.0378763709530313e-06,5.7727603340400235e-05,1.952632179213769e-05,0.4310674994746101
TUBG2|Q9NRH3,0.012546070645613222,0.008689364209648692,-0.0038567064359645298,0.26340342940345146,0.7685464043860094,1.0,1.0,1.0
TRIM46|Q7Z4K8-2,0.021742586971559716,-0.008202035331014226,-0.029944622302573942,1.3085578322414935,0.2713694019319304,0.46022852588809204,0.6875106506155322,0.43669154288177037
PCDH17|O14917,-0.0033529567837362467,0.0016165602645656085,0.004969517048301855,0.07307231152047927,0.9295438432221496,1.0,1.0,1.0
EIF2S3|P41091,-3.555266142868385e-05,-0.0010700438733154127,-0.0010344912118867289,0.017165504468196906,0.982981580593958,1.0,1.0,1.0
SLC17A6|Q9P2U8,0.00018305350060439547,0.018034333791830802,0.017851280291226405,0.4221836689295412,0.6558543174776874,1.0,1.0,1.0
AGFG1|P52594,0.002150930066247083,0.012746010421666665,0.010595080355419582,0.9978085797431933,0.3698130724683433,0.7975763578397491,0.4951983281286888,0.5012983787182275
ZC2HC1A|Q96GY0,0.014830414374999934,0.030170544188679177,0.015340129813679243,4.06159034358383,0.017810769249233034,0.22075904690057127,0.006044196042469703,0.22075904690057127
L2HGDH|Q9H9P8,0.04643959191646154,0.067151143425254,0.020711551508792454,14.303835436547935,9.209425038273753e-07,0.00028518818670369647,1.9782975598593555e-06,0.10936381822886664
CLINT1|Q14677,0.016460374921254045,0.025315133272087953,0.008854758350833908,0.42568562498541046,0.6535992915226083,1.0,1.0,1.0
SORT1|Q99523-2,-0.00827174067967043,-0.01017871621646288,-0.001906975536792449,0.6865858773026831,0.5037799321118817,0.8560359607054461,0.8560359607054461,0.8601074047659799
MYO1E|Q12965,-0.04484544208434088,-0.04233615188575568,0.002509290198585201,2.970140673488579,0.0522299759355399,0.046309287850855196,0.17119136362658968,0.9172654807783318
NUAK1|O60285,0.02440304465450549,0.016172583815260294,-0.008230460839245196,3.4772907289497645,0.03166334766769572,0.032190512873648616,0.27190248430258224,0.4529916418014286
SDCBP|G5EA09,0.008987331045549468,0.014451370148662657,0.0054640391031131885,1.1317246349293784,0.32332670494886184,0.5968610161826938,0.5217267696195353,0.5968610161826938
MAG|P20916,-0.07640493990038377,-0.08201341564368558,-0.005608475743301811,2.7322508610487914,0.06607443599407135,0.08797637501891184,0.13233408758257745,0.9009260590552371
COL14A1|Q05707,0.06569641508315936,0.13073081253877256,0.06503439745561318,2.9940774604259097,0.051009433086389146,0.2599229990876883,0.036364135161932216,0.26730753569943994
HDGF|P51858-2,-0.03159868273230762,-0.05057574343759058,-0.01897706070528296,7.178266262510887,0.000846775371961148,0.018197966797461156,0.0010981365358695133,0.1638414374184451
ADCY5|O95622,0.018546007938460764,0.022340841552249628,0.003794833613788865,6.097400272393249,0.002424802480525595,0.009810972783458006,0.009810972783458006,0.602218668695691
STRBP|Q96SI9,0.020146549984175866,0.011878345777006041,-0.008268204207169824,2.173703275703838,0.11486257491919181,0.11082867728053292,0.5990910570338661,0.5990910570338661
CPNE3|O75131,-0.017854496387912006,-0.02464235176715736,-0.006787855379245353,2.3842750837942677,0.09323517819500972,0.21164034051597008,0.05511845486942364,0.6073125735817644
SLC25A23|Q9BV35,0.029268417224945026,0.04113572160211487,0.011867304377169846,11.47920254021018,1.3459998704628123e-05,0.0005179484206478094,1.980653643637139e-05,0.22030576527097817
EIF3L|Q9Y262,-0.012331047764725295,-0.004747471982272496,0.007583575782452799,3.9635909891102896,0.019613291355065787,0.01658020775988899,0.3414337630094497,0.32645088901439406
UBQLN4|Q9NRR5,-0.01935600164313187,-0.025477367175396018,-0.006121365532264148,2.9895956696344737,0.05123576118107449,0.11726872207793981,0.05940951072382761,0.6038060131668463
RAB10|P61026,-0.011330808036703291,-0.011393716447646723,-6.290841094343247e-05,1.3162659755079278,0.2690907571486319,0.40942338184993743,0.492633734164994,0.9940354741759914
PRKAA2|P54646,-0.004890126047098972,-0.01203775817468384,-0.007147632127584867,0.6553820448053164,0.5197028789277287,0.981214579079509,0.7830399347777428,0.981214579079509
CAMK1|Q14012,-0.013901184667912079,0.013457405188503045,0.027358589856415122,2.516977268028054,0.08175692699159927,0.3419781228809881,0.3419781228809881,0.10878692532027842
TUBGCP3|Q96CW5,0.001037696575741813,0.0016546585223927088,0.0006169619466508958,0.039401821122280495,0.9613674120644446,1.0,1.0,1.0
GIT2|Q14161-10,0.011886893911208788,0.01925399937234086,0.007367105461132073,5.865802000030505,0.0030397436407207327,0.029320077654863243,0.008152649353796334,0.18600413614766556
ACADM|Q5T4U5,0.019624818298241753,0.014286707163902096,-0.005338111134339657,0.5395793763627593,0.5833429795362495,0.9050642104677165,1.0,1.0
PSMA4|P25789,-0.004793817095769273,-0.014080186174165496,-0.009286369078396223,1.231252245932736,0.29283761172711037,0.6748595624591898,0.26174518868346774,0.6748595624591898
PRPF19|Q9UMS4,0.03672118489219778,0.04494842547200906,0.008227240579811279,7.971044215005662,0.00039255229608360555,0.0012319014602636333,0.0018798323090205575,0.5434222919122058
TNRC6B|Q9UPQ9,0.01995960106009073,0.03855440439920631,0.018594803339115576,2.722493374084783,0.0667297819653165,0.35972521797866575,0.10379506872333576,0.35972521797866575
YARS2|Q9Y2Z4,0.027631502985219603,0.023690210365125308,-0.003941292620094294,4.975882998926317,0.007258947520443856,0.00882858888047218,0.050286570003402704,0.7215555683918344
STK32C|Q86UX6,-0.005037167168131875,0.016400720462056807,0.02143788763018868,2.61732906891541,0.07402848514100997,0.5297939643975411,0.17870702591983031,0.0769054837859798
AFTPH|Q6ULP2,-0.0002889712782417654,0.013892200430437481,0.014181171708679247,1.4862285626326714,0.22725269111613183,0.9704010245658032,0.2875603443707756,0.2875603443707756
ASS1|P00966,-0.006769716660439573,-0.012130804088741523,-0.00536108742830195,0.2978581283215638,0.7425423660775494,1.0,1.0,1.0
TPM2|P07951-3,0.009961022300274708,0.05902359779131258,0.049062575491037874,2.0045024576256067,0.13584194585569548,0.6585843276469966,0.2467720646601796,0.2467720646601796
GSTO1|P78417,-0.01348742656021984,-0.02694599575191789,-0.01345856919169805,0.6725842331198374,0.510863302962689,1.0,0.7762468754942716,1.0
HSPA12B|Q96MM6,-0.0046356549499999705,0.01822533300000003,0.02286098795,2.8041479824283155,0.06154054732639845,0.5751054876445121,0.1485566035719691,0.0607162854687196
ADRBK2|P35626,0.06020502657906595,0.06754754864161314,0.00734252206254718,27.305116761314913,5.793334569816152e-12,1.2859454090046272e-09,5.415650364911471e-09,0.5040972369857837
HNRNPM|M0QZM1,-0.016729166158186773,-0.026354526945262247,-0.009625360787075474,1.3947223609991903,0.24889433054071244,0.45819998785679883,0.2849978821455897,0.5836245982454296
CADPS|H0YFP0,0.004758835214010979,0.007878030951275133,0.0031191957372641525,0.2854521158004117,0.7518005310164425,1.0,1.0,1.0
NCEH1|Q6PIU2,-0.0002618307319780205,0.004915766251418209,0.00517759698339623,0.16488372072164983,0.8480398162333735,1.0,1.0,1.0
ERBB4|Q15303,0.01658451274203293,0.00596044248590083,-0.010624070256132101,1.7344168507325908,0.1775960322844792,0.19580899461073736,0.6716041450885342,0.6716041450885342
FBXL16|Q8N461,0.06997452504197801,0.08140490165405359,0.011430376612075577,29.40668146765183,8.826263473524325e-13,4.879122190379337e-10,1.8469394422213276e-09,0.352259537026989
MYEF2|A0A0A0MQW0,-0.007510316937967006,-0.009556673127306667,-0.002046356189339661,0.5085128135776066,0.6017095698296664,1.0,1.0,1.0
MYEF2|A0A0A0MR39,-0.0058063426475855485,0.0023482981030899623,0.00815464075067551,0.07903830389932706,0.9240244282772053,1.0,1.0,1.0
ACTBL2|Q562R1,-0.012888463552442608,-0.019637851091356545,-0.006749387538913937,0.3165158958877909,0.7288484506196832,1.0,1.0,1.0
ADH5|P11766,-0.03845720626835167,-0.06078538961061594,-0.022328183342264274,9.686407943399496,7.50051858397947e-05,0.0031353501039844563,0.0001813355704485685,0.1222719932134628
ENOPH1|Q9UHY7,-0.004434406411648351,-0.009833095695987972,-0.005398689284339621,0.6525475638320632,0.5211740834295397,1.0,0.744148470106117,1.0
TBC1D1|H0Y8P0,-0.02111898283412087,-0.021989443819686927,-0.0008704609855660558,3.291069596260221,0.038046835321087345,0.06814798018029697,0.08604456464092801,0.9350073783994082
STAU1|O95793,-0.014785163507857184,-0.03076700568436659,-0.015981842176509407,9.305073656714617,0.00010825852507493578,0.027402233110813655,5.919769963095179e-05,0.029570273228008488
LIPE|Q05469,-0.058949877890328906,-0.04236663260429174,0.016583245286037163,3.0074795202067497,0.05033860777651356,0.034230069597768774,0.33325538966835705,0.5689967089819059
MARK4|Q96L34,0.014173779614450502,0.016532074990959947,0.002358295376509445,3.267425144564874,0.0389448635561631,0.0734185237823355,0.07786828961550966,0.7569984272468867
EIF3I|Q13347,-0.012166882955164882,-0.01287495063705163,-0.0007080676818867482,3.1923579104942212,0.041939472015023814,0.08503524966311266,0.08503524966311266,0.9128831581851038
DHRS7|Q9Y394,0.02742206823587915,0.03407183643219988,0.006649768196320727,6.290161493330262,0.0020093064361188014,0.006467644960928727,0.005298315029987063,0.5558945392782453
SMCHD1|A6NHR9,-0.033780792810414656,-0.039892757134285736,-0.00611196432387108,5.851096258555968,0.003096149639696044,0.015015119728246299,0.015015119728246299,0.6315002971174943
AARSD1|Q9BTE6,-0.008140349611758385,-0.021767391600248848,-0.013627041988490463,1.1786477499314676,0.3085742925734809,0.590633112313749,0.44207579448665324,0.590633112313749
EML2|O95834-3,-0.008171797503846195,-0.027968436889695233,-0.019796639385849038,1.1203424389155803,0.3270106928621193,0.6038720617867717,0.44238744289205395,0.5459068981179125
STAT5B|P51692,-0.0073441427274984344,-0.009997554893661664,-0.00265341216616323,0.2394665346378703,0.787146523773123,1.0,1.0,1.0
APOA1|P02647,-0.004410422540714359,-0.009113499492318183,-0.004703076951603824,0.01276334521289918,0.9873180924604794,1.0,1.0,1.0
AKR7A2|O43488,-0.006534400551758277,-0.011832902608739388,-0.005298502056981111,0.6129037558574775,0.5421944813198547,0.9579856636040502,0.8480244515773292,0.9579856636040502
CHCHD6|Q9BRQ6,0.04461547359719782,0.06882863430031097,0.02421316070311315,17.94717157557408,3.024012978611757e-08,3.848846559412991e-05,1.2675398776825034e-07,0.04524921804995118
WDR26|Q9H7D7-2,0.0036553548653131818,0.0014472769132282681,-0.0022080779520849136,0.18071521419113698,0.8347292054609212,1.0,1.0,1.0
RICTOR|Q6R327-3,-0.004077548673933028,-0.014841602652806603,-0.010764053978873575,0.9848677401900885,0.37424519929776967,0.665166712244088,0.42568560638550645,0.5945474065319505
SORBS2|O94875-2,-0.00864550873450548,0.01549358020360772,0.0241390889381132,1.1903137254768044,0.30501268396074344,0.7287339042387575,0.7287339042387575,0.3564399933389861
SLC9A3R2|Q15599-2,-0.008966936124170327,-0.013671557192877862,-0.004704621068707535,1.4989388026396246,0.2243999807429864,0.4052372214443971,0.31897583645704053,0.5764570323937165
ARL3|P36405,-0.018686635117637393,-0.0077650030418826566,0.010921632075754736,2.3620551161367302,0.09530952220549638,0.08789603038536058,0.5877163938379031,0.5877163938379031
ASPSCR1|Q9BZE9,0.008147323288681299,0.002218088922454911,-0.005929234366226388,0.9084781336207816,0.4038221764278407,0.5725003112533694,0.8328999814143736,0.8328999814143736
TOMM40|O96008,0.04202943750835156,0.0493153711955214,0.007285933687169843,9.85591971405208,6.372717885740134e-05,0.00018235367776000782,0.0007715018393407147,0.5893153179848616
GDAP1L1|Q96MZ0,0.022080581005164836,0.02411101346724029,0.002030432462075453,7.396045463588723,0.0006854048007727151,0.0012060827601763702,0.0036236527950654638,0.8031949050738277
PLXNA3|P51805,0.06859067719109882,0.09550236483506114,0.02691168764396231,53.27526516898777,1.2143628110738501e-21,5.142885332034321e-15,1.917093876378876e-18,0.01123699857299615
PI4K2A|Q9BTU6,-0.02870308335653842,-0.05290709421625543,-0.02420401085971701,24.036060896325882,1.1137140889738971e-10,2.671728832062422e-05,2.8901091203484427e-09,0.0009825438468245146
PDE4B|Q07343-3,0.004197337086956632,0.025629199782078504,0.021431862695121873,0.563205861995699,0.5698734461396746,0.9258479349896283,0.9258479349896283,0.9258479349896283
GAA|P10253,-0.023843220171703317,-0.016915052230665556,0.006928167941037761,1.8037629014116283,0.16578100476250884,0.1780332050417133,0.46603221722466626,0.6658901044294219
PPIP5K1|B7WPL9,0.057008456993956014,0.06833654746848439,0.011328090474528374,16.800906842815824,8.81290373759262e-08,3.94921266091483e-06,5.809347525408331e-06,0.39283552806612454
CLCN6|P51797,-0.017949104553186813,-0.04301135133205474,-0.02506224677886793,10.6765332565482,2.9000890487437234e-05,0.01732340592056994,3.737096291402729e-05,0.014806943882231539
PDE4B|Q07343,0.015106173249120752,0.01424451639798871,-0.0008616568511320422,1.6571576794744463,0.19175799700758805,0.29496904371288263,0.3405934488973046,0.9339469631037458
MTUS2|J3KQA9,-0.005168542390604405,-0.014911613052208183,-0.009743070661603778,0.7796247615550442,0.45915188716428856,0.8360502540179533,0.5444576357187095,0.8360502540179533
NIPSNAP1|H7C2U6,0.049041078408296704,0.061939209476881606,0.012898131068584902,9.993638777361918,5.5829749976637464e-05,0.0005003076714840503,0.0005003076714840503,0.41136441725612904
CBR3|O75828,-0.03931878849384611,-0.070239086427431,-0.03092029793358489,11.978509384584546,8.359935960857924e-06,0.004841726413646009,3.21463503712288e-06,0.03404022309773341
NCK2|O43639,0.018077029108076917,0.015941889989963716,-0.002135139118113201,5.013367197167251,0.006997179290198842,0.00520136121703998,0.06497473140456914,0.7684546111431472
HINT1|P49773,-0.02679568311565926,-0.04246740077462152,-0.01567171765896226,7.05148587464828,0.000957764738232074,0.014575397055078394,0.000438612145232478,0.21954422370879548
PRKAR1A|P10644,-0.027581827299340694,-0.03511288422537845,-0.007531056926037755,6.40575030603621,0.001795259158549103,0.006432120864412348,0.006040355454958943,0.4991347320637882
VAPB|O95292,0.006623655746995659,0.014591568707225826,0.007967912960230167,1.926551589348839,0.14676258062517153,0.5329123629570183,0.16202412901535385,0.5329123629570183
SYT5|O00445,0.043582908991703306,0.06318785066462784,0.019604941672924536,11.745247036548726,1.044199028901049e-05,0.000491684681385303,6.439438114678981e-05,0.15284973942475655
BAZ1B|Q9UIG0,-0.0019890186889560887,-0.01797395900622021,-0.01598494031726412,0.4830903054684922,0.617170623861905,0.9213467181819399,0.9213467181819399,0.9213467181819399
TRPV2|Q9Y5S1,0.031452620260219846,0.059382156544370734,0.027929536284150888,1.9378698100166931,0.14512383783789085,0.44211950281985773,0.18744915373166132,0.44211950281985773
RPS6KA1|Q15418,-0.0623631565066215,-0.08273289870815426,-0.02036974220153276,17.668879015416305,3.957680297352283e-08,7.5589691254843196e-06,7.5589691254843196e-06,0.13897435470144462
DMWD|Q09019,-0.00043541918741768493,0.0022510944553182644,0.0026865136427359493,0.040497812404161775,0.960314512308288,1.0,1.0,1.0
CNTNAP4|Q9C0A0,-0.010459087450604407,-0.007981526018245907,0.0024775614323584993,0.5579143259674126,0.5727685800326684,0.894683879505572,0.9988448372901353,0.9988448372901353
NOP58|Q9Y2X3,0.010234164240933985,0.022500574499896384,0.012266410258962399,2.846972564868785,0.05898982180855493,0.4107913371438438,0.021501434110914798,0.4107913371438438
SPON1|Q9HCB6,-0.04966762693423066,-0.1314870670145137,-0.08181944008028305,34.33950461028876,1.1279563217174284e-14,0.00025041767742430324,1.3363852343751986e-15,1.070717502039367e-06
SLC4A8|Q2Y0W8,0.06930499140994512,0.09393015829079406,0.02462516688084894,24.682212091376254,6.19111571948898e-11,1.7604289316737614e-08,4.213309670110222e-10,0.1312159655837942
ACBD5|Q5T8D3,-0.012494702853670159,-0.0023013274523117633,0.010193375401358395,0.9241963425318428,0.3975479619293646,0.5630116456146224,0.8413806280033294,0.7574342279713697
LONRF2|Q1L5Z9,-0.0004821266483516079,0.00288381080447854,0.0033659374528301478,0.04096470375481633,0.959866329681557,1.0,1.0,1.0
ELMO1|Q92556,-0.031184477110549502,-0.03543858960149271,-0.004254112490943207,1.9599232813632717,0.14198334818438646,0.20107102880029384,0.2369222896791224,0.8467101306788025
IGBP1|P78318,-0.0004245080061867981,0.01150713560002075,0.011931643606207548,1.85203021905513,0.15802629681024438,0.9416259435953971,0.2259371278488872,0.2259371278488872
PSMD6|Q15008,-0.002155045308846165,-0.0017118475595065408,0.0004431977493396244,0.1569395664698046,0.8547991030839517,1.0,1.0,1.0
